Orden,Cuentas,Valor,Unidad de medida y moneda,Fecha (Año),Estados de la informacion,Periodicidad,Trimestre
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2023,Dato revisado,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2023,Dato revisado,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2023,Dato revisado,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2023,Dato revisado,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2025,Dato provisional,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2025,Dato provisional,Trimestral,Q2
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2025,Dato provisional,Trimestral,Q3
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2025,Dato provisional,Trimestral,Q4
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2026,Dato preliminar,Trimestral,Q1
538,                                            3.2.1.1.9 Autoridades monetarias (según corresponda),,Millones - Dólares estadounidenses corrientes,2026,Dato preliminar,Trimestral,Q2
539,                                  3.2.1.3 Gobierno general,,Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q1
539,                                  3.2.1.3 Gobierno general,,Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q2
539,                                  3.2.1.3 Gobierno general,,Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q3
539,                                  3.2.1.3 Gobierno general,,Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q4
539,                                  3.2.1.3 Gobierno general,,Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Trimestral,Q1
539,                                  3.2.1.3 Gobierno general,,Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Trimestral,Q2
539,                                  3.2.1.3 Gobierno general,,Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Trimestral,Q3
539,                                  3.2.1.3 Gobierno general,,Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Trimestral,Q4
539,                                  3.2.1.3 Gobierno general,,Millones - Dólares estadounidenses corrientes,2002,Dato revisado,Trimestral,Q1
